Level,Title,State,Skill_level,Month,Vacancies
2,TAS skill level 5,TAS,5,2020-11-01,326.044
2,TAS skill level 5,TAS,5,2020-12-01,321.797
2,TAS skill level 5,TAS,5,2021-01-01,309.7
2,TAS skill level 5,TAS,5,2021-02-01,354.367
2,TAS skill level 5,TAS,5,2021-03-01,457.027
2,TAS skill level 5,TAS,5,2021-04-01,408.318
2,TAS skill level 5,TAS,5,2021-05-01,372.5
2,TAS skill level 5,TAS,5,2021-06-01,388.966
2,TAS skill level 5,TAS,5,2021-07-01,389.348
2,TAS skill level 5,TAS,5,2021-08-01,375.106
2,TAS skill level 5,TAS,5,2021-09-01,418.152
2,TAS skill level 5,TAS,5,2021-10-01,411.507
2,TAS skill level 5,TAS,5,2021-11-01,440.204
2,TAS skill level 5,TAS,5,2021-12-01,499.409
2,TAS skill level 5,TAS,5,2022-01-01,493.232
2,TAS skill level 5,TAS,5,2022-02-01,490.685
2,TAS skill level 5,TAS,5,2022-03-01,507.698
2,TAS skill level 5,TAS,5,2022-04-01,498.81
2,TAS skill level 5,TAS,5,2022-05-01,544.005
2,TAS skill level 5,TAS,5,2022-06-01,528.065
2,TAS skill level 5,TAS,5,2022-07-01,547.403
2,TAS skill level 5,TAS,5,2022-08-01,586.644
2,TAS skill level 5,TAS,5,2022-09-01,546.822
2,TAS skill level 5,TAS,5,2022-10-01,572.064
2,TAS skill level 5,TAS,5,2022-11-01,531.389
2,TAS skill level 5,TAS,5,2022-12-01,513.135
2,TAS skill level 5,TAS,5,2023-01-01,535.918
2,TAS skill level 5,TAS,5,2023-02-01,517.641
2,TAS skill level 5,TAS,5,2023-03-01,528.232
2,TAS skill level 5,TAS,5,2023-04-01,575.13
2,TAS skill level 5,TAS,5,2023-05-01,547.48
2,TAS skill level 5,TAS,5,2023-06-01,556.216
2,TAS skill level 5,TAS,5,2023-07-01,498.928
2,TAS skill level 5,TAS,5,2023-08-01,487.472
2,TAS skill level 5,TAS,5,2023-09-01,454.975
2,TAS skill level 5,TAS,5,2023-10-01,464.506
2,TAS skill level 5,TAS,5,2023-11-01,481.601
2,TAS skill level 5,TAS,5,2023-12-01,460.021
2,TAS skill level 5,TAS,5,2024-01-01,500.398
2,TAS skill level 5,TAS,5,2024-02-01,483.795
2,TAS skill level 5,TAS,5,2024-03-01,502.029
2,TAS skill level 5,TAS,5,2024-04-01,457.722
2,TAS skill level 5,TAS,5,2024-05-01,472.002
2,TAS skill level 5,TAS,5,2024-06-01,459.411
2,TAS skill level 5,TAS,5,2024-07-01,443.028
2,TAS skill level 5,TAS,5,2024-08-01,429.609
2,TAS skill level 5,TAS,5,2024-09-01,432.571
2,TAS skill level 5,TAS,5,2024-10-01,437.425
2,TAS skill level 5,TAS,5,2024-11-01,489.313
2,TAS skill level 5,TAS,5,2024-12-01,425.112
2,TAS skill level 5,TAS,5,2025-01-01,413.59
2,TAS skill level 5,TAS,5,2025-02-01,428.296
2,TAS skill level 5,TAS,5,2025-03-01,426.778
2,TAS skill level 5,TAS,5,2025-04-01,438.043
2,TAS skill level 5,TAS,5,2025-05-01,419.716
2,TAS skill level 5,TAS,5,2025-06-01,435.865
2,TAS skill level 5,TAS,5,2025-07-01,481.666
2,TAS skill level 5,TAS,5,2025-08-01,449.757
2,TAS skill level 5,TAS,5,2025-09-01,460.658
2,TAS skill level 5,TAS,5,2025-10-01,416.854
2,TAS skill level 5,TAS,5,2025-11-01,423.604
2,TAS skill level 5,TAS,5,2025-12-01,410.063
2,TAS skill level 5,TAS,5,2026-01-01,483.3
2,TAS skill level 5,TAS,5,2026-02-01,438.722
2,TAS skill level 5,TAS,5,2026-03-01,414.266
2,TAS skill level 5,TAS,5,2026-04-01,426.485
2,TAS skill level 5,TAS,5,2026-05-01,443.704
2,TAS skill level 5,TAS,5,2026-06-01,371.449
2,TAS skill level 5,TAS,5,2026-07-01,434.884
1,NT TOTAL,NT,0,2006-01-01,2584.151
1,NT TOTAL,NT,0,2006-02-01,2422.031
1,NT TOTAL,NT,0,2006-03-01,2475.303
1,NT TOTAL,NT,0,2006-04-01,2620.218
1,NT TOTAL,NT,0,2006-05-01,2739.504
1,NT TOTAL,NT,0,2006-06-01,3299.591
1,NT TOTAL,NT,0,2006-07-01,2895.24
1,NT TOTAL,NT,0,2006-08-01,2925.935
1,NT TOTAL,NT,0,2006-09-01,2778.92
1,NT TOTAL,NT,0,2006-10-01,2966.734
1,NT TOTAL,NT,0,2006-11-01,2790.251
1,NT TOTAL,NT,0,2006-12-01,2891.841
1,NT TOTAL,NT,0,2007-01-01,2995.406
1,NT TOTAL,NT,0,2007-02-01,3190.592
1,NT TOTAL,NT,0,2007-03-01,3251.14
1,NT TOTAL,NT,0,2007-04-01,3311.844
1,NT TOTAL,NT,0,2007-05-01,3313.636
1,NT TOTAL,NT,0,2007-06-01,3367.288
1,NT TOTAL,NT,0,2007-07-01,3543.67
1,NT TOTAL,NT,0,2007-08-01,3394.453
1,NT TOTAL,NT,0,2007-09-01,3555.929
1,NT TOTAL,NT,0,2007-10-01,3591.081
1,NT TOTAL,NT,0,2007-11-01,3892.324
1,NT TOTAL,NT,0,2007-12-01,3781.19
1,NT TOTAL,NT,0,2008-01-01,3803.811
1,NT TOTAL,NT,0,2008-02-01,3800.652
1,NT TOTAL,NT,0,2008-03-01,3707.466
1,NT TOTAL,NT,0,2008-04-01,3816.62
1,NT TOTAL,NT,0,2008-05-01,3794.815
1,NT TOTAL,NT,0,2008-06-01,4058.398
1,NT TOTAL,NT,0,2008-07-01,3366.709
1,NT TOTAL,NT,0,2008-08-01,3670.41
1,NT TOTAL,NT,0,2008-09-01,3699.49
1,NT TOTAL,NT,0,2008-10-01,3502.595
1,NT TOTAL,NT,0,2008-11-01,3966.246
1,NT TOTAL,NT,0,2008-12-01,3442.204
1,NT TOTAL,NT,0,2009-01-01,3159.709
1,NT TOTAL,NT,0,2009-02-01,2936.129
1,NT TOTAL,NT,0,2009-03-01,3176.597
1,NT TOTAL,NT,0,2009-04-01,3129.73
1,NT TOTAL,NT,0,2009-05-01,2935.872
1,NT TOTAL,NT,0,2009-06-01,2603.714
1,NT TOTAL,NT,0,2009-07-01,3056.202
1,NT TOTAL,NT,0,2009-08-01,3300.381
1,NT TOTAL,NT,0,2009-09-01,3290.552
1,NT TOTAL,NT,0,2009-10-01,3413.607
1,NT TOTAL,NT,0,2009-11-01,3354.814
1,NT TOTAL,NT,0,2009-12-01,3348.693
1,NT TOTAL,NT,0,2010-01-01,3582.785
1,NT TOTAL,NT,0,2010-02-01,3692.02
1,NT TOTAL,NT,0,2010-03-01,3104.828
1,NT TOTAL,NT,0,2010-04-01,3273.211
1,NT TOTAL,NT,0,2010-05-01,3660.624
1,NT TOTAL,NT,0,2010-06-01,3642.863
1,NT TOTAL,NT,0,2010-07-01,3226.455
1,NT TOTAL,NT,0,2010-08-01,3309.086
1,NT TOTAL,NT,0,2010-09-01,3181.217
1,NT TOTAL,NT,0,2010-10-01,3305.711
1,NT TOTAL,NT,0,2010-11-01,3232.369
1,NT TOTAL,NT,0,2010-12-01,3135.72
1,NT TOTAL,NT,0,2011-01-01,3105.427
1,NT TOTAL,NT,0,2011-02-01,3070.916
1,NT TOTAL,NT,0,2011-03-01,3364.571
1,NT TOTAL,NT,0,2011-04-01,3620.758
1,NT TOTAL,NT,0,2011-05-01,3547.747
1,NT TOTAL,NT,0,2011-06-01,3584.17
1,NT TOTAL,NT,0,2011-07-01,3757.465
1,NT TOTAL,NT,0,2011-08-01,3461.009
1,NT TOTAL,NT,0,2011-09-01,3529.177
1,NT TOTAL,NT,0,2011-10-01,3272.527
1,NT TOTAL,NT,0,2011-11-01,3358.108
1,NT TOTAL,NT,0,2011-12-01,3561.912
1,NT TOTAL,NT,0,2012-01-01,3472.436
1,NT TOTAL,NT,0,2012-02-01,3714.687
1,NT TOTAL,NT,0,2012-03-01,3449.865
1,NT TOTAL,NT,0,2012-04-01,3330.16
1,NT TOTAL,NT,0,2012-05-01,3059.05
1,NT TOTAL,NT,0,2012-06-01,3053.41
1,NT TOTAL,NT,0,2012-07-01,3158.407
1,NT TOTAL,NT,0,2012-08-01,3042.956
1,NT TOTAL,NT,0,2012-09-01,3243.239
1,NT TOTAL,NT,0,2012-10-01,3125.574
1,NT TOTAL,NT,0,2012-11-01,3077.901
1,NT TOTAL,NT,0,2012-12-01,3052.823
1,NT TOTAL,NT,0,2013-01-01,2906.462
1,NT TOTAL,NT,0,2013-02-01,2659.924
1,NT TOTAL,NT,0,2013-03-01,2742.753
1,NT TOTAL,NT,0,2013-04-01,2517.502
1,NT TOTAL,NT,0,2013-05-01,2557.495
1,NT TOTAL,NT,0,2013-06-01,2463.365
1,NT TOTAL,NT,0,2013-07-01,2429.368
1,NT TOTAL,NT,0,2013-08-01,2570.384
1,NT TOTAL,NT,0,2013-09-01,2593.336
1,NT TOTAL,NT,0,2013-10-01,2594.19
1,NT TOTAL,NT,0,2013-11-01,2626.103
1,NT TOTAL,NT,0,2013-12-01,2049.426
1,NT TOTAL,NT,0,2014-01-01,2204.38
1,NT TOTAL,NT,0,2014-02-01,2565.297
1,NT TOTAL,NT,0,2014-03-01,2485.679
1,NT TOTAL,NT,0,2014-04-01,2516.32
1,NT TOTAL,NT,0,2014-05-01,2594.311
1,NT TOTAL,NT,0,2014-06-01,2496.884
1,NT TOTAL,NT,0,2014-07-01,2342.966
1,NT TOTAL,NT,0,2014-08-01,2668.207
1,NT TOTAL,NT,0,2014-09-01,2232.36
1,NT TOTAL,NT,0,2014-10-01,2257.982
1,NT TOTAL,NT,0,2014-11-01,2367.432
1,NT TOTAL,NT,0,2014-12-01,2216.416
1,NT TOTAL,NT,0,2015-01-01,2197.54
1,NT TOTAL,NT,0,2015-02-01,2211.228
1,NT TOTAL,NT,0,2015-03-01,2027.976
1,NT TOTAL,NT,0,2015-04-01,1987.425
1,NT TOTAL,NT,0,2015-05-01,1901.096
1,NT TOTAL,NT,0,2015-06-01,2076.274
1,NT TOTAL,NT,0,2015-07-01,1999.05
1,NT TOTAL,NT,0,2015-08-01,1972.285
1,NT TOTAL,NT,0,2015-09-01,1910.621
1,NT TOTAL,NT,0,2015-10-01,1961.136
1,NT TOTAL,NT,0,2015-11-01,1956.21
1,NT TOTAL,NT,0,2015-12-01,1950.431
1,NT TOTAL,NT,0,2016-01-01,2128.788
1,NT TOTAL,NT,0,2016-02-01,1959.912
1,NT TOTAL,NT,0,2016-03-01,1965.664
1,NT TOTAL,NT,0,2016-04-01,1957.25
1,NT TOTAL,NT,0,2016-05-01,2090.281
1,NT TOTAL,NT,0,2016-06-01,2195.722
1,NT TOTAL,NT,0,2016-07-01,1989.994
1,NT TOTAL,NT,0,2016-08-01,1736.873
1,NT TOTAL,NT,0,2016-09-01,1769.648
1,NT TOTAL,NT,0,2016-10-01,1724.567
1,NT TOTAL,NT,0,2016-11-01,1639.884
1,NT TOTAL,NT,0,2016-12-01,1646.786
1,NT TOTAL,NT,0,2017-01-01,1586.253
1,NT TOTAL,NT,0,2017-02-01,1687.655
1,NT TOTAL,NT,0,2017-03-01,1793.815
1,NT TOTAL,NT,0,2017-04-01,1809.537
1,NT TOTAL,NT,0,2017-05-01,1757.684
1,NT TOTAL,NT,0,2017-06-01,1753.717
1,NT TOTAL,NT,0,2017-07-01,1891.374
1,NT TOTAL,NT,0,2017-08-01,2042.464
1,NT TOTAL,NT,0,2017-09-01,2036.7
1,NT TOTAL,NT,0,2017-10-01,1977.439
1,NT TOTAL,NT,0,2017-11-01,1961.5
1,NT TOTAL,NT,0,2017-12-01,1687.401
1,NT TOTAL,NT,0,2018-01-01,1998.351
1,NT TOTAL,NT,0,2018-02-01,1873.022
1,NT TOTAL,NT,0,2018-03-01,1971.885
1,NT TOTAL,NT,0,2018-04-01,1987.969
1,NT TOTAL,NT,0,2018-05-01,2034.157
1,NT TOTAL,NT,0,2018-06-01,1990.332
1,NT TOTAL,NT,0,2018-07-01,1824.339
1,NT TOTAL,NT,0,2018-08-01,1850.049
1,NT TOTAL,NT,0,2018-09-01,1805.737
1,NT TOTAL,NT,0,2018-10-01,1829.833
1,NT TOTAL,NT,0,2018-11-01,1846.196
1,NT TOTAL,NT,0,2018-12-01,1833.623
1,NT TOTAL,NT,0,2019-01-01,1819.632
1,NT TOTAL,NT,0,2019-02-01,1803.776
1,NT TOTAL,NT,0,2019-03-01,1696.155
1,NT TOTAL,NT,0,2019-04-01,1739.838
1,NT TOTAL,NT,0,2019-05-01,1641.893
1,NT TOTAL,NT,0,2019-06-01,1620.582
1,NT TOTAL,NT,0,2019-07-01,1781.404
1,NT TOTAL,NT,0,2019-08-01,1642.758
1,NT TOTAL,NT,0,2019-09-01,1588.284
1,NT TOTAL,NT,0,2019-10-01,1587.503
1,NT TOTAL,NT,0,2019-11-01,1574.705
1,NT TOTAL,NT,0,2019-12-01,1693.838
1,NT TOTAL,NT,0,2020-01-01,1728.659
1,NT TOTAL,NT,0,2020-02-01,1636.366
1,NT TOTAL,NT,0,2020-03-01,1262.395
1,NT TOTAL,NT,0,2020-04-01,838.919
1,NT TOTAL,NT,0,2020-05-01,1096.357
1,NT TOTAL,NT,0,2020-06-01,1490.391
1,NT TOTAL,NT,0,2020-07-01,1512.178
1,NT TOTAL,NT,0,2020-08-01,1630.729
1,NT TOTAL,NT,0,2020-09-01,1856.341
1,NT TOTAL,NT,0,2020-10-01,1900.665
1,NT TOTAL,NT,0,2020-11-01,1929.046
1,NT TOTAL,NT,0,2020-12-01,2093.752
1,NT TOTAL,NT,0,2021-01-01,2190.143
1,NT TOTAL,NT,0,2021-02-01,2432.378
1,NT TOTAL,NT,0,2021-03-01,2570.993
1,NT TOTAL,NT,0,2021-04-01,2562.512
1,NT TOTAL,NT,0,2021-05-01,2614.639
1,NT TOTAL,NT,0,2021-06-01,2630.568
1,NT TOTAL,NT,0,2021-07-01,2587.147
1,NT TOTAL,NT,0,2021-08-01,2603.943
1,NT TOTAL,NT,0,2021-09-01,2766.363
1,NT TOTAL,NT,0,2021-10-01,2767.45
1,NT TOTAL,NT,0,2021-11-01,2952.001
1,NT TOTAL,NT,0,2021-12-01,2910.681
1,NT TOTAL,NT,0,2022-01-01,2853.178
1,NT TOTAL,NT,0,2022-02-01,2824.173
1,NT TOTAL,NT,0,2022-03-01,3083.86
1,NT TOTAL,NT,0,2022-04-01,3217.258
1,NT TOTAL,NT,0,2022-05-01,3184.038
1,NT TOTAL,NT,0,2022-06-01,3190.225
1,NT TOTAL,NT,0,2022-07-01,2873.095
1,NT TOTAL,NT,0,2022-08-01,3111.482
1,NT TOTAL,NT,0,2022-09-01,2907.813
1,NT TOTAL,NT,0,2022-10-01,2926.347
1,NT TOTAL,NT,0,2022-11-01,2980.946
1,NT TOTAL,NT,0,2022-12-01,3046.386
1,NT TOTAL,NT,0,2023-01-01,3007.833
1,NT TOTAL,NT,0,2023-02-01,3364.477
1,NT TOTAL,NT,0,2023-03-01,3175.248
1,NT TOTAL,NT,0,2023-04-01,3087.338
1,NT TOTAL,NT,0,2023-05-01,3368.225
1,NT TOTAL,NT,0,2023-06-01,3334.999
1,NT TOTAL,NT,0,2023-07-01,3390.686
1,NT TOTAL,NT,0,2023-08-01,3454.837
1,NT TOTAL,NT,0,2023-09-01,3346.785
1,NT TOTAL,NT,0,2023-10-01,3385.51
1,NT TOTAL,NT,0,2023-11-01,3371.012
1,NT TOTAL,NT,0,2023-12-01,3300.162
1,NT TOTAL,NT,0,2024-01-01,3364.019
1,NT TOTAL,NT,0,2024-02-01,3388.674
1,NT TOTAL,NT,0,2024-03-01,3277.307
1,NT TOTAL,NT,0,2024-04-01,3194.062
1,NT TOTAL,NT,0,2024-05-01,3248.806
1,NT TOTAL,NT,0,2024-06-01,3023.072
1,NT TOTAL,NT,0,2024-07-01,3211.195
1,NT TOTAL,NT,0,2024-08-01,3144.911
1,NT TOTAL,NT,0,2024-09-01,3255.29
1,NT TOTAL,NT,0,2024-10-01,3223.522
1,NT TOTAL,NT,0,2024-11-01,3237.09
1,NT TOTAL,NT,0,2024-12-01,3104.976
1,NT TOTAL,NT,0,2025-01-01,3229.807
1,NT TOTAL,NT,0,2025-02-01,3049.53
1,NT TOTAL,NT,0,2025-03-01,2957.077
1,NT TOTAL,NT,0,2025-04-01,3061.187
1,NT TOTAL,NT,0,2025-05-01,2902.672
1,NT TOTAL,NT,0,2025-06-01,2984.45
1,NT TOTAL,NT,0,2025-07-01,3095.676
1,NT TOTAL,NT,0,2025-08-01,2873.801
1,NT TOTAL,NT,0,2025-09-01,2841.593
1,NT TOTAL,NT,0,2025-10-01,2924.749
1,NT TOTAL,NT,0,2025-11-01,2734.675
1,NT TOTAL,NT,0,2025-12-01,2839.097
1,NT TOTAL,NT,0,2026-01-01,2854.748
1,NT TOTAL,NT,0,2026-02-01,2824.79
1,NT TOTAL,NT,0,2026-03-01,2905.359
1,NT TOTAL,NT,0,2026-04-01,3023.824
1,NT TOTAL,NT,0,2026-05-01,2690.505
1,NT TOTAL,NT,0,2026-06-01,2728.098
1,NT TOTAL,NT,0,2026-07-01,2686.144
2,NT skill level 1,NT,1,2006-01-01,517.817
2,NT skill level 1,NT,1,2006-02-01,485.112
2,NT skill level 1,NT,1,2006-03-01,474.742
2,NT skill level 1,NT,1,2006-04-01,517.091
2,NT skill level 1,NT,1,2006-05-01,491.327
2,NT skill level 1,NT,1,2006-06-01,623.735
2,NT skill level 1,NT,1,2006-07-01,517.263
2,NT skill level 1,NT,1,2006-08-01,550.237
2,NT skill level 1,NT,1,2006-09-01,544.702
2,NT skill level 1,NT,1,2006-10-01,504.404
2,NT skill level 1,NT,1,2006-11-01,525.454
2,NT skill level 1,NT,1,2006-12-01,528.442
2,NT skill level 1,NT,1,2007-01-01,587.086
2,NT skill level 1,NT,1,2007-02-01,751.892
2,NT skill level 1,NT,1,2007-03-01,690.237
2,NT skill level 1,NT,1,2007-04-01,738.064
2,NT skill level 1,NT,1,2007-05-01,717.26
2,NT skill level 1,NT,1,2007-06-01,688.744
2,NT skill level 1,NT,1,2007-07-01,738.913
2,NT skill level 1,NT,1,2007-08-01,665.979
2,NT skill level 1,NT,1,2007-09-01,693.787
2,NT skill level 1,NT,1,2007-10-01,766.033
2,NT skill level 1,NT,1,2007-11-01,795.084
2,NT skill level 1,NT,1,2007-12-01,786.037
2,NT skill level 1,NT,1,2008-01-01,819.301
2,NT skill level 1,NT,1,2008-02-01,789.747
2,NT skill level 1,NT,1,2008-03-01,831.482
2,NT skill level 1,NT,1,2008-04-01,908.484
2,NT skill level 1,NT,1,2008-05-01,950.967
2,NT skill level 1,NT,1,2008-06-01,998.893
2,NT skill level 1,NT,1,2008-07-01,859.116
2,NT skill level 1,NT,1,2008-08-01,1016.397
2,NT skill level 1,NT,1,2008-09-01,1012.481
2,NT skill level 1,NT,1,2008-10-01,1017.622
2,NT skill level 1,NT,1,2008-11-01,1195.592
2,NT skill level 1,NT,1,2008-12-01,1046.943
2,NT skill level 1,NT,1,2009-01-01,923.076
2,NT skill level 1,NT,1,2009-02-01,895.081
2,NT skill level 1,NT,1,2009-03-01,922.979
2,NT skill level 1,NT,1,2009-04-01,795.851
2,NT skill level 1,NT,1,2009-05-01,800.94
2,NT skill level 1,NT,1,2009-06-01,585.563
2,NT skill level 1,NT,1,2009-07-01,915.898
2,NT skill level 1,NT,1,2009-08-01,992.455
2,NT skill level 1,NT,1,2009-09-01,1011.42
2,NT skill level 1,NT,1,2009-10-01,1019.034
2,NT skill level 1,NT,1,2009-11-01,968.01
2,NT skill level 1,NT,1,2009-12-01,919.817
2,NT skill level 1,NT,1,2010-01-01,1015.532
2,NT skill level 1,NT,1,2010-02-01,1031.428
2,NT skill level 1,NT,1,2010-03-01,872.176
2,NT skill level 1,NT,1,2010-04-01,902.102
2,NT skill level 1,NT,1,2010-05-01,1065.56
2,NT skill level 1,NT,1,2010-06-01,938.266
2,NT skill level 1,NT,1,2010-07-01,768.675
2,NT skill level 1,NT,1,2010-08-01,797.499
2,NT skill level 1,NT,1,2010-09-01,762.062
2,NT skill level 1,NT,1,2010-10-01,792
2,NT skill level 1,NT,1,2010-11-01,731.424
2,NT skill level 1,NT,1,2010-12-01,717.263
2,NT skill level 1,NT,1,2011-01-01,775.316
2,NT skill level 1,NT,1,2011-02-01,741.567
2,NT skill level 1,NT,1,2011-03-01,876.72
2,NT skill level 1,NT,1,2011-04-01,1021.188
2,NT skill level 1,NT,1,2011-05-01,946.541
2,NT skill level 1,NT,1,2011-06-01,942.086
2,NT skill level 1,NT,1,2011-07-01,1037.889
2,NT skill level 1,NT,1,2011-08-01,881.316
2,NT skill level 1,NT,1,2011-09-01,964.838
2,NT skill level 1,NT,1,2011-10-01,875.157
2,NT skill level 1,NT,1,2011-11-01,919.714
2,NT skill level 1,NT,1,2011-12-01,1037.822
2,NT skill level 1,NT,1,2012-01-01,945.638
2,NT skill level 1,NT,1,2012-02-01,1034.915
2,NT skill level 1,NT,1,2012-03-01,1014.69
2,NT skill level 1,NT,1,2012-04-01,977.885
2,NT skill level 1,NT,1,2012-05-01,902.772
2,NT skill level 1,NT,1,2012-06-01,824.848
2,NT skill level 1,NT,1,2012-07-01,921.299
2,NT skill level 1,NT,1,2012-08-01,857.003
2,NT skill level 1,NT,1,2012-09-01,855.115
2,NT skill level 1,NT,1,2012-10-01,910.088
2,NT skill level 1,NT,1,2012-11-01,870.819
2,NT skill level 1,NT,1,2012-12-01,884.171
2,NT skill level 1,NT,1,2013-01-01,786.116
2,NT skill level 1,NT,1,2013-02-01,776.006
2,NT skill level 1,NT,1,2013-03-01,730.728
2,NT skill level 1,NT,1,2013-04-01,687.348
2,NT skill level 1,NT,1,2013-05-01,662.981
2,NT skill level 1,NT,1,2013-06-01,671.887
2,NT skill level 1,NT,1,2013-07-01,633.93
2,NT skill level 1,NT,1,2013-08-01,674.202
2,NT skill level 1,NT,1,2013-09-01,699.67
2,NT skill level 1,NT,1,2013-10-01,669.397
2,NT skill level 1,NT,1,2013-11-01,720.29
2,NT skill level 1,NT,1,2013-12-01,574.973
2,NT skill level 1,NT,1,2014-01-01,632.051
2,NT skill level 1,NT,1,2014-02-01,684.445
2,NT skill level 1,NT,1,2014-03-01,667.807
2,NT skill level 1,NT,1,2014-04-01,682.396
2,NT skill level 1,NT,1,2014-05-01,717.216
2,NT skill level 1,NT,1,2014-06-01,699.409
2,NT skill level 1,NT,1,2014-07-01,674.641
2,NT skill level 1,NT,1,2014-08-01,736.781
2,NT skill level 1,NT,1,2014-09-01,679.774
2,NT skill level 1,NT,1,2014-10-01,675.188
2,NT skill level 1,NT,1,2014-11-01,698.81
2,NT skill level 1,NT,1,2014-12-01,673.681
2,NT skill level 1,NT,1,2015-01-01,727.299
2,NT skill level 1,NT,1,2015-02-01,691.233
2,NT skill level 1,NT,1,2015-03-01,640.365
2,NT skill level 1,NT,1,2015-04-01,599.068
2,NT skill level 1,NT,1,2015-05-01,592.766
2,NT skill level 1,NT,1,2015-06-01,592.469
2,NT skill level 1,NT,1,2015-07-01,644.382
2,NT skill level 1,NT,1,2015-08-01,649.493
2,NT skill level 1,NT,1,2015-09-01,626.83
2,NT skill level 1,NT,1,2015-10-01,629.206
2,NT skill level 1,NT,1,2015-11-01,668.654
2,NT skill level 1,NT,1,2015-12-01,658.306
2,NT skill level 1,NT,1,2016-01-01,656.539
2,NT skill level 1,NT,1,2016-02-01,636.784
2,NT skill level 1,NT,1,2016-03-01,673.781
2,NT skill level 1,NT,1,2016-04-01,648.252
2,NT skill level 1,NT,1,2016-05-01,745.145
2,NT skill level 1,NT,1,2016-06-01,703.893
2,NT skill level 1,NT,1,2016-07-01,654.785
2,NT skill level 1,NT,1,2016-08-01,609.923
2,NT skill level 1,NT,1,2016-09-01,564.599
2,NT skill level 1,NT,1,2016-10-01,565.92
2,NT skill level 1,NT,1,2016-11-01,541.05
2,NT skill level 1,NT,1,2016-12-01,580.298
2,NT skill level 1,NT,1,2017-01-01,560.644
2,NT skill level 1,NT,1,2017-02-01,589.559
2,NT skill level 1,NT,1,2017-03-01,590.713
2,NT skill level 1,NT,1,2017-04-01,637.859
2,NT skill level 1,NT,1,2017-05-01,639.897
2,NT skill level 1,NT,1,2017-06-01,645.469
2,NT skill level 1,NT,1,2017-07-01,624.219
2,NT skill level 1,NT,1,2017-08-01,637.428
2,NT skill level 1,NT,1,2017-09-01,656.676
2,NT skill level 1,NT,1,2017-10-01,625.105
2,NT skill level 1,NT,1,2017-11-01,651.363
2,NT skill level 1,NT,1,2017-12-01,596.084
2,NT skill level 1,NT,1,2018-01-01,666.913
2,NT skill level 1,NT,1,2018-02-01,597.077
2,NT skill level 1,NT,1,2018-03-01,620.75
2,NT skill level 1,NT,1,2018-04-01,666.982
2,NT skill level 1,NT,1,2018-05-01,688.413
2,NT skill level 1,NT,1,2018-06-01,659.758
2,NT skill level 1,NT,1,2018-07-01,680.649
2,NT skill level 1,NT,1,2018-08-01,637.261
2,NT skill level 1,NT,1,2018-09-01,607.85
2,NT skill level 1,NT,1,2018-10-01,659.979
2,NT skill level 1,NT,1,2018-11-01,619.907
2,NT skill level 1,NT,1,2018-12-01,590.993
2,NT skill level 1,NT,1,2019-01-01,654.244
2,NT skill level 1,NT,1,2019-02-01,599.38
2,NT skill level 1,NT,1,2019-03-01,585.222
2,NT skill level 1,NT,1,2019-04-01,616.33
2,NT skill level 1,NT,1,2019-05-01,598.996
2,NT skill level 1,NT,1,2019-06-01,535.938
2,NT skill level 1,NT,1,2019-07-01,651.987
2,NT skill level 1,NT,1,2019-08-01,580.46
2,NT skill level 1,NT,1,2019-09-01,624.201
2,NT skill level 1,NT,1,2019-10-01,636.128
2,NT skill level 1,NT,1,2019-11-01,645.334
2,NT skill level 1,NT,1,2019-12-01,646.676
2,NT skill level 1,NT,1,2020-01-01,649.523
2,NT skill level 1,NT,1,2020-02-01,594.61
2,NT skill level 1,NT,1,2020-03-01,540.26
2,NT skill level 1,NT,1,2020-04-01,381.575
2,NT skill level 1,NT,1,2020-05-01,506.636
2,NT skill level 1,NT,1,2020-06-01,583.797
2,NT skill level 1,NT,1,2020-07-01,539.304
2,NT skill level 1,NT,1,2020-08-01,592.283
2,NT skill level 1,NT,1,2020-09-01,688.907
2,NT skill level 1,NT,1,2020-10-01,662.292
2,NT skill level 1,NT,1,2020-11-01,631.942
2,NT skill level 1,NT,1,2020-12-01,793.023
2,NT skill level 1,NT,1,2021-01-01,711.581
2,NT skill level 1,NT,1,2021-02-01,807.206
2,NT skill level 1,NT,1,2021-03-01,856.684
2,NT skill level 1,NT,1,2021-04-01,798.913
2,NT skill level 1,NT,1,2021-05-01,867.017
2,NT skill level 1,NT,1,2021-06-01,833.899
2,NT skill level 1,NT,1,2021-07-01,884.77
2,NT skill level 1,NT,1,2021-08-01,920.211
2,NT skill level 1,NT,1,2021-09-01,968.992
2,NT skill level 1,NT,1,2021-10-01,885.977
2,NT skill level 1,NT,1,2021-11-01,978.058
2,NT skill level 1,NT,1,2021-12-01,1028.024
2,NT skill level 1,NT,1,2022-01-01,970.203
2,NT skill level 1,NT,1,2022-02-01,929.519
2,NT skill level 1,NT,1,2022-03-01,1066.064
2,NT skill level 1,NT,1,2022-04-01,1115.544
2,NT skill level 1,NT,1,2022-05-01,1070.707
2,NT skill level 1,NT,1,2022-06-01,1072.235
2,NT skill level 1,NT,1,2022-07-01,992.967
2,NT skill level 1,NT,1,2022-08-01,1104.927
2,NT skill level 1,NT,1,2022-09-01,1037.665
2,NT skill level 1,NT,1,2022-10-01,1079.266
2,NT skill level 1,NT,1,2022-11-01,1119.676
2,NT skill level 1,NT,1,2022-12-01,1137.996
2,NT skill level 1,NT,1,2023-01-01,1097.002
